477994.3147852979, 3638150.610497664, 0.2
477994.09822186717, 3638150.67380047, 0.2
477993.87842508056, 3638150.685376323, 0.2
477993.6570363268, 3638150.682174539, 0.2
477993.4372518971, 3638150.6992933205, 0.2
477993.22055255296, 3638150.70162404, 0.2
477992.99920498545, 3638150.7168986667, 0.2
477992.7731432978, 3638150.71555497, 0.2
477992.55492200924, 3638150.734517935, 0.2
477992.3351458204, 3638150.7553320196, 0.2
477992.1168709814, 3638150.7502756803, 0.2
477991.8939067367, 3638150.7396868533, 0.2
477991.6788075999, 3638150.7604905274, 0.2
477991.46523865237, 3638150.7683572513, 0.2
477991.2438581377, 3638150.7688508015, 0.2
477991.0240160445, 3638150.7601026827, 0.2
477990.7963994589, 3638150.760610146, 0.2
477990.57498187013, 3638150.744474957, 0.2
477990.35512741766, 3638150.730183935, 0.2
477990.1353100367, 3638150.7325216713, 0.2
477989.92174108955, 3638150.7403884316, 0.2
477989.7019031138, 3638150.73348798, 0.2
477989.4805061201, 3638150.7265910124, 0.2
477989.2622230418, 3638150.717839459, 0.2
477989.04707035725, 3638150.7146238745, 0.2
477988.82411434484, 3638150.7077303967, 0.2
477988.6073985225, 3638150.7026706585, 0.2
477988.38601388625, 3638150.701316632, 0.2
477988.15991923877, 3638150.6851919256, 0.2
477987.935428926, 3638150.6893877806, 0.2
477987.7171458453, 3638150.6806362593, 0.2
477987.49265553255, 3638150.684832125, 0.2
477987.27126265573, 3638150.6797828465, 0.2
477987.0389648947, 3638150.678453186, 0.2
477986.8176008575, 3638150.6863373923, 0.2
477986.59000899, 3638150.69793079, 0.2
477986.3702039712, 3638150.7058115304, 0.2
477986.13636367343, 3638150.711875927, 0.2
477985.90719630633, 3638150.7160822577, 0.2
477985.6842691352, 3638150.7221223284, 0.2
477985.4551182519, 3638150.733719228, 0.2
477985.2337706958, 3638150.7489940287, 0.2
477985.0077254879, 3638150.755041067, 0.2
477984.789520693, 3638150.7813947625, 0.2
477984.5619247093, 3638150.7911405675, 0.2
477984.34058539907, 3638150.810110668, 0.2
477984.12392726314, 3638150.8309179824, 0.2
477983.90569774876, 3638150.8461858593, 0.2
477983.6859463028, 3638150.8780859755, 0.2
477983.46455342765, 3638150.873036781, 0.2
477983.25411900587, 3638150.8882872877, 0.2
477983.0389869257, 3638150.8943100325, 0.2
477982.8129169975, 3638150.8892712835, 0.2
477982.594621551, 3638150.8749769577, 0.2
477982.37168201996, 3638150.875474184, 0.2
477982.15656230494, 3638150.887039866, 0.2
477981.93673668854, 3638150.885682508, 0.2
477981.7075446031, 3638150.8788031, 0.2
477981.4861517267, 3638150.8737539505, 0.2
477981.26319983235, 3638150.8687082827, 0.2
477981.043382455, 3638150.871046224, 0.2
477980.81730840623, 3638150.8641598807, 0.2
